29,/standings.cfm->/->/gameSchedule.cfm->/standings.cfm->/->/fieldDirPop.cfm->/ncsaCornerPost.cfm->/agebracket.cfm->/->/fieldDirections.cfm->/clubContacts.cfm->/fieldDirections.cfm->/->/clubContactDetails.cfm->/->/formsView.cfm->/->/formsView.cfm->/standings.cfm->/->/formsView.cfm->/standings.cfm->/formsView.cfm->/gameSchedule.cfm->/fieldDirections.cfm->/->/gameSchedule.cfm->/fieldDirections.cfm->/standings.cfm->/externalLinks.cfm->/standings.cfm->/->/standings.cfm->/gameSchedule.cfm->/fieldDirections.cfm->/->/standings.cfm->/->/ncsaCornerList.cfm->/->/standings.cfm->/ncsaCornerPost.cfm->/ncsaCornerReplies.cfm->/ncsaCornerPost.cfm->/clubReps.cfm->/clubContactDetails.cfm->/->/ncsaCornerPost.cfm->/gameSchedule.cfm->/coachespage.cfm->/gameSchedule.cfm->/clubContacts.cfm->/gameSchedule.cfm->/calendar.cfm->/gameSchedule.cfm->/fieldDirections.cfm->/->/gameSchedule.cfm->/coachespage.cfm->/->/gameSchedule.cfm->/parentspage.cfm->/->/playerspage.cfm->/agebracket.cfm->/fieldDirPop.cfm->/ncsaCornerPost.cfm->/->/clubWeb.cfm->/->/clubTeams.cfm->/gameSchedule.cfm->/standings.cfm->/->/login.cfm->/formsView.cfm->/->/formsView.cfm->/loginAction.cfm->/loginHome.cfm->/GameRefReportList.cfm->/->/refAssignedGames.cfm->/refereeUnpaidAdd.cfm->/login.cfm->/refereeUnpaidAdd.cfm->/login.cfm->/clubReps.cfm->/->/gameSchedule.cfm->/clubTeams.cfm->/->/calendar.cfm->/ncsaCorner.cfm->/ncsaCornerList.cfm->/ncsaCornerPost.cfm->/clubTeams.cfm->/ncsaCornerPost.cfm->/->/agebracket.cfm->/fieldDirections.cfm->/standings.cfm->/->/ncsaCornerPost.cfm->/->/clubWeb.cfm->/fieldDirections.cfm->/->/ncsaCorner.cfm->/ncsaCornerList.cfm->/->/formsView.cfm->/->/formsView.cfm->/->/gameSchedule.cfm->/ncsaCornerReplies.cfm->/->/standings.cfm->/->/login.cfm->/loginAction.cfm->/loginHome.cfm->/fieldList.cfm->/finesListAll.cfm->/fineDisplay.cfm->/->/ncsaCorner.cfm,1,3.23%
30,/clubContactDetails.cfm->/fieldDirections.cfm->/ncsaCornerReplies.cfm->/clubContactDetails.cfm->/->/fieldDirPop.cfm->/->/readMore.cfm->/parentspage.cfm->/formsView.cfm->/fieldDirections.cfm->/->/fieldDirections.cfm->/refereeFee.cfm->/fieldDirections.cfm->/gameSchedule.cfm->/fieldDirections.cfm->/login.cfm->/gamesConduct.cfm->/->/fieldDirections.cfm->/ncsaCornerPost.cfm->/index.cfm->/readMore.cfm->/->/teamFlightDisplay.cfm->/clubWeb.cfm->/ncsaRef.cfm->/clubContactDetails.cfm->/->/presmessage.cfm->/teamFlightDisplay.cfm->/gameSchedule.cfm->/->/gameSchedule.cfm->/fieldDirections.cfm->/Fields.cfm->/agebracket.cfm->/boardContacts.cfm->/calendar.cfm->/clubContacts.cfm->/clubReps.cfm->/clubTeams.cfm->/clubWeb.cfm->/coachespage.cfm->/contactUs.cfm->/externalLinks.cfm->/faq.cfm->/formsDownload.cfm->/formsView.cfm->/gameSchedule.cfm->/gamesConduct.cfm->/history.cfm->/login.cfm->/mission.cfm->/ncsaCorner.cfm->/ncsaRef.cfm->/newClubApplic.cfm->/parentspage.cfm->/playerspage.cfm->/presmessage.cfm->/refereeFee.cfm->/siteIndex.cfm->/standings.cfm->/teamFlightDisplay.cfm->/login.cfm->/history.cfm->/->/teamFlightDisplay.cfm->/gameSchedule.cfm->/standings.cfm->/->/ncsaCornerPost.cfm->/gameSchedule.cfm->/->/standings.cfm->/->/gameSchedule.cfm->/parentspage.cfm->/fieldDirections.cfm->/->/fieldDirections.cfm->/history.cfm->/->/ncsaCornerList.cfm->/teamFlightDisplay.cfm->/->/standings.cfm->/teamFlightDisplay.cfm->/login.cfm->/clubContactDetails.cfm->/index.cfm->/clubContactDetails.cfm->/coachespage.cfm->/fieldDirections.cfm->/newClubApplic.cfm->/fieldDirPop.cfm->/formsView.cfm->/fieldDirections.cfm->/teamFlightDisplay.cfm->/->/formsView.cfm->/->/gameSchedule.cfm->/->/fieldDirections.cfm->/->/teamFlightDisplay.cfm->/ncsaCorner.cfm->/ncsaCornerList.cfm->/clubContacts.cfm->/gameSchedule.cfm->/->/teamFlightDisplay.cfm->/formsView.cfm->/fieldDirections.cfm->/ncsaCorner.cfm->/->/standings.cfm->/gameSchedule.cfm->/clubContactDetails.cfm->/fieldDirections.cfm->/->/login.cfm->/loginAction.cfm->/loginHome.cfm->/ncsaCorner.cfm->/ncsaCornerList.cfm,1,3.23%


Top Referring Domains
Most linked domains
Rank#,Domain,Hits
1,No Referrer,10345735
Top Referring URLs
Rank#,URL,Hits
1,No Referrer,10345735


Top Search Engines
Rank#,Search Engine,Hits
1,Northern Light,0
2,Netscape Search,0
3,Overture/GOTO.COM/Go.com,0
4,Search.com,0
5,Mamma.com,0
6,Metacrawler(Go2Net),0
7,MSN Search,0
8,iWon,0
9,Yahoo,0
10,ilse,0
11,Swiss Search Engine: Search.ch,0
12,Teoma,0
13,WWW.FIREBALL.DE,0
14,AOL Search,0
15,DirectHit,0
16,AskJeeves,0
17,Dogpile,0
18,Excite,0
19,About.com,0
20,Altavista,0
21,Lycos,0
22,LookSmart,0
23,HotBot(Lycos),0
24,FAST/All The Web,0
25,Goo.net.jp,0
26,Google,0
Top Search Phrases and keywords
Rank#,Search Phrases,Counts,Rank#,Search words,Counts
Top Search Phrases on each Search Engine
Rank#,Search Phrases,Count
Google (0 Hits)
Yahoo (0 Hits)
MSN Search (0 Hits)
Altavista (0 Hits)
AOL Search (0 Hits)
Lycos (0 Hits)
HotBot(Lycos) (0 Hits)
Overture/GOTO.COM/Go.com (0 Hits)
Netscape Search (0 Hits)
Excite (0 Hits)
WWW.FIREBALL.DE (0 Hits)
DirectHit (0 Hits)
LookSmart (0 Hits)
Dogpile (0 Hits)
Metacrawler(Go2Net) (0 Hits)
Search.com (0 Hits)
About.com (0 Hits)
iWon (0 Hits)
FAST/All The Web (0 Hits)
Mamma.com (0 Hits)
AskJeeves (0 Hits)
Northern Light (0 Hits)
Teoma (0 Hits)
ilse (0 Hits)
Swiss Search Engine: Search.ch (0 Hits)
Goo.net.jp (0 Hits)


Web Business Performance Report

General Marketing Performance Report
Campaign Name(Filter Name),None
Total Cost($) ,1,000.00
Total Sales($) ,10,000.00
Total Orders ,100
Total Profit ,9,000.00
ROI ,1000.00
Cost per Day ,2.74
Sales per Day ,27.40
Profit per Day ,24.66
Orders per Day ,0.27
Cost per Order ,10.00
Sales per Order ,100.00
Profit per Order ,90.00
Total Visitors ,1095
Total Unique IPs ,1
Cost per Visitor ,0.91
Cost per Unique IP ,1,000.00
Orders per 1000 Visitors,91.32
Orders per 1000 Unique IPs ,100,000.00
Sales per Visitor ,9.13
Sales per Unique IP ,10,000.00
Profit per Visitor ,8.22
Profit per Unique IP ,9,000.00
Total data transferred ,0.00 KB
Cost per MB Traffic ,N/A
Orders per MB Traffic ,N/A
Sales per MB Traffic ,N/A
Profit per MB Traffic ,N/A
Total Page Views ,3839404
Total File Dowmloads ,22921
Cost per Page View ,0.00
Orders per 1000 Page Views ,0.03
Sales per Page View ,0.00
Profit per Page View ,0.00
Cost per File Download ,0.04
Orders per 1000 File Downloads ,4.36
Sales per File Download ,0.44
Profit per File Download ,0.39
Conversion Analysis By Target Web Page Views
Rank#,Page,Visitors, % of Total Visitors,Cost per Visitor($), Conversion Rate(%), Sales per Visitor($), Profit per Visitor($)
Total,,0,0.00,N/A,N/A,N/A,N/A
Conversion Analysis By Target File Downloads
Rank#,Page,Visitors, % of Total Visitors,Cost per Visitor($), Conversion Rate(%), Sales per Visitor($), Profit per Visitor($)
Total,,0,0.00,N/A,N/A,N/A,N/A


Web Access Errors Report
Page Not Found Errors(404 Error)
NO.,Request,Referrer,Count
1,/favicon.ico,No referrer,564151
2,/robots.txt,No referrer,27852
3,/apple-touch-icon.png,No referrer,2003
4,/apple-touch-icon-precomposed.png,No referrer,1990
5,/favicon.gif,No referrer,966
6,/_vti_inf.html,No referrer,726
7,/_vti_bin/shtml.exe/_vti_rpc,No referrer,721
8,/_vti_bin/owssvr.dll?UL=1&ACT=4&BUILD=6211&STRMV
ER=4&CAPREQ=0,No referrer,453
9,/rules.htm,No referrer,338
10,/directions.htm,No referrer,270
11,/_vti_bin/owssvr.dll?UL=1&ACT=4&BUILD=8164&STRMV
ER=4&CAPREQ=0,No referrer,264
12,/_vti_bin/owssvr.dll?UL=1&ACT=4&BUILD=6551&STRMV
ER=4&CAPREQ=0,No referrer,218
13,/directions/clarks_direct.htm,No referrer,186
14,/Pres.htm,No referrer,177
15,/_vti_bin/owssvr.dll?UL=1&ACT=4&BUILD=6415&STRMV
ER=4&CAPREQ=0,No referrer,169
16,/_vti_bin/owssvr.dll?UL=1&ACT=4&BUILD=6254&STRMV
ER=4&CAPREQ=0,No referrer,154
17,/_vti_bin/owssvr.dll?UL=1&ACT=4&BUILD=6403&STRMV
ER=4&CAPREQ=0,No referrer,110
18,/REFeval.doc,No referrer,110
19,/mirror.htm,No referrer,104
20,/default.htm,No referrer,100
21,/Download_Service.htm,No referrer,85
22,/framed.htm,No referrer,83
23,/wp-login.php,No referrer,73
24,/asp/,No referrer,71
25,/Directall.doc,No referrer,62
26,/(null),No referrer,61
27,/assets/images/lightBlueBG.gif,No referrer,61
28,/scs_menu.htm,No referrer,57
29,/asp/(null),No referrer,54
30,/Forum/boardContacts.cfm,No referrer,51
31,/asp/Forum/boardContacts.cfm,No referrer,51
32,/bylaws.htm,No referrer,50
33,/directions/englewood_direct.htm,No referrer,47
34,/directions/dumont_direct.htm,No referrer,44
35,/tools/search/cnncomvideo.xml,No referrer,42
36,/tools/search/cnncom.xml,No referrer,41
37,/directions/hotspur.htm,No referrer,40
38,/directions/ramapo_direct.htm,No referrer,26
39,/directions/american_direct.htm,No referrer,26
40,/images/NCSA.gif,No referrer,24
41,/directions/monroe_direct.htm,No referrer,23
42,/directions/arsenal_direct.htm,No referrer,23
43,/asp/boardContacts.cfm,No referrer,21
44,/directions/benefica_direct.htm,No referrer,21
45,/directions/norockland_direct.htm,No referrer,21
46,/directions/thistle_direct.htm,No referrer,21
47,/directions/nohaledon_direct.htm,No referrer,20
48,/asp/favicon.ico,No referrer,20
49,/directions/belleville_direct.htm,No referrer,20
50,/asp,No referrer,19
51,/directions/orange_direct.htm,No referrer,19
52,/directions/aviators_direct.htm,No referrer,19
53,/directions/bayonne_direct.htm,No referrer,19
54,/docs/NCSADC.htm,No referrer,18
55,/directions/elizabeth_direct.htm,No referrer,18
56,/directions/cougar_direct.htm,No referrer,18
57,/directions/kinnelon_direct.htm,No referrer,17
58,/directions/central_direct.htm,No referrer,17
59,/directions/colsoclub_direct.htm,No referrer,17
60,/directions/bergenfield_direct.htm,No referrer,16
61,/directions/dragon_direct.htm,No referrer,16
62,/directions/ramapoval_direct.htm,No referrer,16
63,/directions/pasco_direct.htm,No referrer,16
64,/directions/midland_direct.htm,No referrer,16
65,/directions/shoot_direct.htm,No referrer,16
66,/directions/spartans_direct.htm,No referrer,16
67,/directions/pequa_direct.htm,No referrer,16
68,/directions/torpedo_direct.htm,No referrer,16
69,/directions/cornwall_direct.htm,No referrer,16
70,/sitemap.xml,No referrer,15
71,/directions/tiger_direct.htm,No referrer,15
72,/directions/waynesoccer_direct.htm,No referrer,15
73,/develop.htm,No referrer,15
74,/directions/bergencats_direct.htm,No referrer,15
75,/directions/ironbound_direct.htm,No referrer,15
76,/directions/statan_direct.htm,No referrer,14
77,/a,No referrer,14
78,/docs/Fall_2003_Standings.htm,No referrer,14
79,/directions/stingray_direct.htm,No referrer,14
80,/calendar.htm,No referrer,13
81,/website.htm,No referrer,13
82,/directions/pioneer_direct.htm,No referrer,13
83,/directions/parsippany_direct.htm,No referrer,13
84,/directions/fairlawn_direct.htm,No referrer,13
85,/directions/blackhawk_direct.htm,No referrer,12
86,/directions/hudsonvalley_direct.htm,No referrer,12
87,/directions/nationals_direct.htm,No referrer,12
88,/feedback.htm,No referrer,12
89,/directions/bergenraid_direct.htm,No referrer,12
90,/MessageManager/assets/images/cp_powered2.gif,No referrer,11
91,/weather_frame.htm,No referrer,11
92,/_vti_bin/shtml.dll/mirror.htm/map,No referrer,10
93,/gamesSchedule.cfm,No referrer,9
94,/directions/maroons_direct.htm,No referrer,9
95,/images/NCSANJ.JPG,No referrer,9
96,/crossdomain.xml,No referrer,8
97,/notified-PW_Notify_Time?aHR0cDovL3d3dy5uY3Nhbmo
uY29tLw==,No referrer,8
98,/NCSA_News.htm,No referrer,8
99,/verify-PW_Notify_Time?aHR0cDovL3d3dy5uY3NhbmouY
29tLw==,No referrer,8
100,/assets/favicon.ico,No referrer,8
101,/assets/images/boySoccerPlayers+copy.jpg,No referrer,7
102,/iphone/,No referrer,5
103,/m/,No referrer,5
104,/mobile/,No referrer,5
105,/mobi/,No referrer,5
106,/docs/By-Laws_2003.doc,No referrer,4
107,/directions/vikings_direct.htm,No referrer,4
108,/directions/mtOlive_direct.htm,No referrer,3
109,/assets/images/boySoccerPlayerscopy.jpg,No referrer,3
110,/test,No referrer,3
111,/v1/Pres.htm,No referrer,3
112,/docs/FALL_2007_DIVISION_CHAMPIONS_BY_CLUB.doc,No referrer,3
113,/directions/sparta_direct.htm,No referrer,2
114,/docs/Fall2008DivisionChampions.xls,No referrer,2
115,/directions/morris_direct.htm,No referrer,2
116,/docs/June8+pres+meet.doc,No referrer,2
117,/docs/New_Team_Application.doc,No referrer,2
118,/directions/cougarunited_direct.htm,No referrer,2
119,/directions/crickets_direct.htm,No referrer,2
120,/directions/manhattan_direct.htm,No referrer,2
121,/directions/fcTalons_direct.htm,No referrer,2
122,/directions/demarest_direct.htm,No referrer,2
123,/directions/cliffside_direct.htm,No referrer,2
124,/robot.txt,No referrer,2
125,/v1/docs/By-Laws_2003.doc,No referrer,2
126,/matchdayform.doc,No referrer,2
127,/v1/scs_menu.htm,No referrer,2
128,/downloads/131GamesSched.csv,No referrer,2
129,/downloads/GamesSched.csv,No referrer,2
130,/errors.php?error=http://thisrapgame.com/wp-cont
ent/themes/ThisRapGame/phpThumb/cache/id.txt???,No referrer,2
131,/javascript:history.back(1),No referrer,2
132,/flightdisplay,No referrer,2
133,/FAQ.htm,No referrer,2
134,/_vti_bin/_vti_aut/author.dll,No referrer,2
135,/_vti_bin/owssvr.dll?UL=1&ACT=4&BUILD=2614&STRMV
ER=4&CAPREQ=0,No referrer,2
136,/dev,No referrer,2
137,/assww.ncsanj.com,No referrer,2
138,/re/,No referrer,1
139,/ref_avail_fa_action.cfm,No referrer,1
140,/sbd/js/staplescom.xml,No referrer,1
141,/pma/main.php,No referrer,1
142,/phpmyadmin/main.php,No referrer,1
143,/mysql/main.php,No referrer,1
144,/Àš·Àš·siteIndex.cfm,No referrer,1
145,/standings.cfm'>http:/www.ncsanj.com/standings.c
fm'>http:/www.ncsanj.com/standings.cfm,No referrer,1
146,/teamflightdisplay,No referrer,1
147,/°faq.cfm,No referrer,1
148,/viewflight,No referrer,1
149,/externalLi°nks.cfm,No referrer,1
150,/fieldDirections.cipt,No referrer,1
151,/externalLin°ks.cfm,No referrer,1
152,/flight.cfm?by=tm,No referrer,1
153,/flights,No referrer,1
154,/docs/NCSA_REC_Player_Membership_FORM.doc,No referrer,1
155,/downloads/140GamesSched.csv,No referrer,1
156,/docs/Spring2008DivisionChampions.xls,No referrer,1
157,/index.php?option=com_user&view=reset&layout=con
firm,No referrer,1
158,/my/main.php,No referrer,1
159,/history,No referrer,1
160,/myadmin/main.php,No referrer,1
161,/flights.cfm?by=tm,No referrer,1
162,/gameScheduletest.cfm?by=tm,No referrer,1
163,/docs/NCSA_REC_FORM.doc,No referrer,1
164,/2col_lef+,+Tom</option><option+value=,No referrer,1
165,/NCSADC.doc,No referrer,1
166,/PHPMYADMIN/main.php,No referrer,1
167,/X,No referrer,1
168,/MATCHDAYFORM.doc,No referrer,1
169,/_vti_bin/shtml.dll/bylaws.htm/map,No referrer,1
170,/docs/NCSA+Spring+Champs+2003.doc,No referrer,1
171,/base/main.php,No referrer,1
172,/boardContacts.cfm++++++++++++++++++++++++++++++
++++++++++++Result:+no+post+sending+forms+are+fo
und;,No referrer,1
173,/assits/images/coachis_title.gif,No referrer,1
174,/clubContactDetails.,No referrer,1
175,/contactU°s.cfm,No referrer,1
176,/assets/images/soccer_ball_a,No referrer,1
177,/assets/imagont,No referrer,1
178,/assets/imagit,No referrer,1
179,/assets/images/soccer_bae,No referrer,1
180,/directions/roxbury_direct.htm,No referrer,1
181,/directions/wayne_direct.htm,No referrer,1
182,/directions/parkridge_direct.htm,No referrer,1
183,/docs/NCSA+League+Select+Program+Registration+Fo
rm.doc,No referrer,1
184,/dbadmin/main.php,No referrer,1
185,/directions/ajax_direct.htm,No referrer,1
186,/directions/hanover_direct.htm,No referrer,1
187,/directions/clifton_direct.htm,No referrer,1
188,/_vti_bin/shtml.dll/directions/torpedo_direct.ht
m/map,No referrer,1
189,/as,No referrer,1
190,/asp/Approve/,No referrer,1
191,/asp/Help/Help_NCSARule411.htm,No referrer,1
192,/asp/Reg/,No referrer,1
193,/admin/main.php,No referrer,1
194,/assets/images/boySoccerPlayers,No referrer,1
195,/assets/NCSA_Rules_fall_2009.pdf,No referrer,1
196,/assets/NCS_Rules_Spring_2009.pdf,No referrer,1
197,/assets/NCSA_Rule_Spring_2009.pdf,No referrer,1
198,/assets/im!--,No referrer,1
199,/asse,No referrer,1
200,/asse++ts/images/soccer_ball_bullet.jpg,No referrer,1
201,/assetocomplete=,No referrer,1
202,/asset,No referrer,1
Other Errors Report
NO.,Error Code,Request,Referrer,Count
1,501,/,No referrer,3623
2,403,/asp/scs_menu.asp,No referrer,3480
3,403,/asp/default.asp,No referrer,2538
4,403,/asp/Default.asp,No referrer,1732
5,501,/assets,No referrer,1507
6,403,/asp/Games_Sched.asp,No referrer,1219
7,403,/asp/Field_Directions_list.asp,No referrer,903
8,501,/docs,No referrer,805
9,403,/asp/Games_Sched_ByClub.asp,No referrer,634
10,503,/,No referrer,481
11,403,/MSOffice/cltreq.asp?UL=1&ACT=4&BUILD=6211&STRMV
ER=4&CAPREQ=0,No referrer,453
12,403,/asp/Field_Directions.asp?ClubId=108&Field=FIELD
STONE+FIELD++%231,No referrer,383
13,500,/historyFinalSTD.cfm,No referrer,363
14,403,/asp/Field_Directions.asp?ClubId=108&Field=PASCA
CK+HILLS+HIGH+SCHOOL,No referrer,302
15,500,/,No referrer,292
16,403,/MSOffice/cltreq.asp?UL=1&ACT=4&BUILD=8164&STRMV
ER=4&CAPREQ=0,No referrer,262
17,403,/asp/Games_Standings.asp,No referrer,235
18,501,/ASSETS,No referrer,230
19,403,/MSOffice/cltreq.asp?UL=1&ACT=4&BUILD=6551&STRMV
ER=4&CAPREQ=0,No referrer,218
20,403,/asp/Clubs_List.asp,No referrer,210
21,403,/asp/Games_standings.asp,No referrer,200
22,500,/teamCreate.cfm,No referrer,181
23,403,/asp/clubs_List.asp,No referrer,169
24,403,/MSOffice/cltreq.asp?UL=1&ACT=4&BUILD=6415&STRMV
ER=4&CAPREQ=0,No referrer,169
25,403,/asp/Games_Sched_Menu.asp,No referrer,160
26,403,/MSOffice/cltreq.asp?UL=1&ACT=4&BUILD=6254&STRMV
ER=4&CAPREQ=0,No referrer,154
27,403,/asp/Field_Directions_List.asp,No referrer,144
28,501,/DOCS,No referrer,118
29,403,/asp/Board_List.asp,No referrer,110
30,403,/MSOffice/cltreq.asp?UL=1&ACT=4&BUILD=6403&STRMV
ER=4&CAPREQ=0,No referrer,107
31,403,/rules.asp,No referrer,105
32,501,/NCSARoster.doc,No referrer,99
33,403,/asp/PlayAge_Calc.asp,No referrer,92
34,403,/asp/Field_Directions_List.asp?ClubId=77,No referrer,91
35,403,/asp/Field_Directions_List.asp?ClubId=70,No referrer,86
36,403,/asp/Games_Sched_ByClub.asp?ClubNameSel=Thistle,No referrer,80
37,403,/asp/Login.asp,No referrer,79
38,501,/NCSAROSTER.DOC,No referrer,78
39,403,/asp/Field_Directions_List.asp?ClubId=81,No referrer,74
40,403,/asp/Clubs_Display.asp?ClubId=89,No referrer,70
41,503,/gameSchedule.cfm,No referrer,69
42,403,/asp/Board.asp,No referrer,68
43,403,/asp/Field_Directions_List.asp?ClubId=108,No referrer,68
44,403,/asp/Clubs_Display.asp?ClubId=67,No referrer,67
45,403,/asp/Field_Directions.asp?ClubId=101&Field=Glen+
School,No referrer,64
46,403,/asp/Clubs_Display.asp?ClubId=107,No referrer,63
47,403,/asp/Clubs_Display.asp?ClubId=104,No referrer,63
48,403,/asp/Clubs_Display.asp?ClubId=64,No referrer,63
49,403,/asp/Field_Directions_List.asp?ClubId=123,No referrer,63
50,403,/asp/Clubs_Display.asp?ClubId=85,No referrer,62
51,403,/asp/Clubs_Display.asp?ClubId=111,No referrer,62
52,403,/asp/ComposeMessage.asp?RecId=1&src=board,No referrer,60
53,403,/asp/Field_Directions_List.asp?ClubId=65,No referrer,60
54,403,/asp/Field_Directions_List.asp?ClubId=98,No referrer,59
55,403,/asp/ComposeMessage.asp?RecId=103&src=club,No referrer,59
56,403,/asp/Forum/Forum_Main.asp,No referrer,58
57,403,/asp/Clubs_Display.asp?ClubId=113,No referrer,58
58,403,/asp/Field_Directions_List.asp?ClubId=103,No referrer,58
59,403,/asp/Field_Directions_List.asp?ClubId=109,No referrer,58
60,403,/asp/ComposeMessage.asp?RecId=110&src=club,No referrer,58
61,403,/asp/ComposeMessage.asp?RecId=78&src=club,No referrer,58
62,403,/asp/ComposeMessage.asp?RecId=108&src=club,No referrer,57
63,403,/asp/Field_Directions.asp?ClubId=73&Field=Glen+R
ock+High+School,No referrer,57
64,403,/asp/Field_Directions_List.asp?ClubId=104,No referrer,57
65,403,/asp/ComposeMessage.asp?RecId=111&src=club,No referrer,57
66,403,/asp/ComposeMessage.asp?RecId=101&src=club,No referrer,57
67,403,/asp/Field_Directions_List.asp?ClubId=64,No referrer,57
68,403,/asp/Clubs_Display.asp?ClubId=103,No referrer,57
69,403,/asp/Clubs_Display.asp?ClubId=109,No referrer,57
70,403,/asp/Clubs_Display.asp?ClubId=108,No referrer,57
71,403,/asp/Clubs_Display.asp?ClubId=101,No referrer,57
72,403,/asp/ComposeMessage.asp?RecId=105&src=club,No referrer,57
73,403,/Default.asp,No referrer,57
74,403,/asp/Clubs_Display.asp?ClubId=118,No referrer,57
75,403,/asp/Clubs_Display.asp?ClubId=70,No referrer,57
76,403,/asp/Clubs_Display.asp?ClubId=99,No referrer,56
77,403,/asp/Clubs_Display.asp?ClubId=100,No referrer,56
78,403,/asp/Clubs_Display.asp?ClubId=112,No referrer,56
79,403,/asp/Clubs_Display.asp?ClubId=98,No referrer,56
80,403,/asp/Field_Directions_List.asp?ClubId=111,No referrer,56
81,403,/asp/ComposeMessage.asp?RecId=75&src=club,No referrer,55
82,403,/asp/Field_Directions_List.asp?ClubId=66,No referrer,55
83,403,/asp/Field_Directions_List.asp?ClubId=122,No referrer,55
84,403,/asp/Field_Directions_List.asp?ClubId=73,No referrer,55
85,403,/asp/Field_Directions_List.asp?ClubId=121,No referrer,55
86,403,/asp/Clubs_Display.asp?ClubId=95,No referrer,55
87,500,/fineEdit.cfm,No referrer,55
88,403,/asp/Clubs_Display.asp?ClubId=102,No referrer,55
89,403,/asp/Clubs_Display.asp?ClubId=121,No referrer,55
90,403,/asp/Field_Directions_List.asp?ClubId=100,No referrer,55
91,403,/default.asp,No referrer,55
92,403,/asp/Field_Directions.asp?ClubId=70&Field=COMMUN
ITY+PARK,No referrer,55
93,403,/asp/Field_Directions_List.asp?ClubId=76,No referrer,54
94,403,/asp/ComposeMessage.asp?RecId=117&src=club,No referrer,54
95,403,/asp/ComposeMessage.asp?RecId=112&src=club,No referrer,54
96,403,/asp/Field_Directions_List.asp?ClubId=71,No referrer,54
97,403,/asp/ComposeMessage.asp?RecId=121&src=club,No referrer,54
98,403,/asp/ComposeMessage.asp?RecId=94&src=club,No referrer,54
99,403,/asp/Clubs_Display.asp?ClubId=110,No referrer,54
100,403,/asp/ComposeMessage.asp?RecId=102&src=club,No referrer,54
101,403,/asp/Clubs_Display.asp?ClubId=74,No referrer,54
102,403,/asp/Clubs_Display.asp?ClubId=117,No referrer,54
103,403,/asp/Clubs_Display.asp?ClubId=106,No referrer,54
104,403,/asp/ComposeMessage.asp?RecId=68&src=club,No referrer,54
105,403,/asp/Field_Directions_List.asp?ClubId=67,No referrer,54
106,403,/asp/Field_Directions_List.asp?ClubId=112,No referrer,54
107,403,/asp/Field_Directions_List.asp?ClubId=118,No referrer,54
108,403,/asp/Field_Directions_List.asp?ClubId=117,No referrer,54
109,403,/asp/Field_Directions_List.asp?ClubId=105,No referrer,54
110,403,/asp/Clubs_Display.asp?ClubId=91,No referrer,54
111,403,/asp/Clubs_Display.asp?ClubId=65,No referrer,53
112,403,/asp/ComposeMessage.asp?RecId=96&src=club,No referrer,53
113,403,/asp/Field_Directions_List.asp?ClubId=110,No referrer,53
114,403,/asp/Clubs_Display.asp?ClubId=123,No referrer,53
